"Latitude";"Longitude";"Distance"
55.768866;37.343514;3593.3802502918065
55.605861;37.361005;5401.441150842099
55.650057999999994;37.270022999999995;4310.100712950235
55.407724;37.171631;8171.568924466033
55.509003;37.332905;3796.0937224820455
55.665268999999995;37.508804;5941.3703617008705
55.668356;37.523294;6314.00440566579
56.002289000000005;37.160671;6403.613101267689
55.82535;37.514365000000005;3119.810668617372
55.968323;37.20309;3432.3189257617337
55.691739;37.535592;4478.819054165199
55.949691;37.345679;5645.368931902156
55.805187;37.533858;3121.953159355561
55.67995;37.513494;6160.398658392055
55.642138;37.504888;3400.3331753443435
55.515599;37.371461;5816.612045579553
55.655446999999995;37.487829;4393.051889202369
55.701054000000006;37.532259;3627.5928168466057
55.444675;37.323473;3873.627877452991
55.415246999999994;37.23798;5034.530459293904
55.427749;36.868656;9204.52641369485
55.635222999999996;37.330552000000004;3134.9718496891337
55.601335;37.744774;5422.3777504248255
55.605577000000004;37.750083000000004;5830.82414174083
55.71775600000001;37.828982;3123.395844154702
55.79963299999999;37.820457;3655.758894805484
55.614587;37.746517;4557.325507136538
55.615365000000004;37.314696000000005;3134.7853204418193
55.7004;37.492419;3776.602754800424
55.659785;37.483373;3600.418097867371
55.692648;37.496704;4637.300796577528
55.668051;37.506729;6257.000611005898
55.566975;37.117596999999996;10512.372645583073
55.695053;37.745645;3166.273025494664
55.804157;37.825371000000004;3623.250296096952
55.630013;37.761076;3708.141427818267
55.980679;37.169205;5330.940267810528
55.920381000000006;37.553217;3120.3853277054263
55.939831999999996;37.557763;5104.791756637236
55.94259;37.357465000000005;6226.914516924705
55.94817;37.349812;5729.582302517508
55.614587;37.746517;4557.325507136538
55.637179;37.752922;3731.065897306096
55.64971800000001;37.484972;3731.594825988127
55.620611;37.723762;3191.0794874291864
55.614587;37.746517;4557.325507136538
55.608617;37.185796999999994;5001.346542680403
55.564048;37.270203;5273.1692139678635
55.457301;36.93912;13514.103649217775
55.572737;37.13559;9212.791446575555
55.519004;37.325683000000005;4687.802987363287
55.410167;37.208965;6140.960409687543
55.699796;37.500746;3859.0961335287698
55.793799;37.818732000000004;5435.018476667703
55.703053000000004;37.500485999999995;3497.112275186248
55.702307;37.515093;3782.320465030968
55.604890000000005;37.721705;4762.158682836469
55.598177;37.718148;5428.2065614434705
55.616661;37.757826;4854.091723650515
55.515868999999995;37.226563;6566.143235920054
55.694002000000005;37.721885;3489.0180878471037
55.949511;37.346066;5656.555882992465
55.995920999999996;37.18365;4811.024198595305
55.968136;37.202883;3451.639946021973
55.448388;37.321407;3440.940605595304
55.446580000000004;37.327668;3754.1250979463007
55.676697;37.492069;3140.643483158864
55.432883;37.372746;6531.6861420820605
55.27685699999999;37.113887;16339.51397841597
55.694818999999995;37.720376;3445.4811146938237
55.939831999999996;37.557763;5104.791756637236
55.949511;37.346066;5656.555882992465
55.949511;37.346066;5656.555882992465
55.718304;37.817735;3214.2051184837946
55.982346;37.184989;4361.483806285006
55.920970999999994;37.556936;3320.7879972982805
55.988117;37.157159;6160.3728581416335
55.949511;37.346066;5656.555882992465
55.641890000000004;37.525325;3428.2750075386584
55.404187;37.452148;9448.954589689933
55.280211;37.112602;16130.330141907962
55.562098;37.468021;3429.23668631079
55.664390000000004;37.760647;3177.144695601102
55.694818999999995;37.720376;3445.4811146938237
55.949490000000004;37.345574;5668.631047182101
55.949511;37.346066;5656.555882992465
55.704935;37.492105;3273.71885117695
55.674174;37.509792;4221.540211088925
55.688506999999994;37.518309;5305.231682782569
55.695088;37.49215;4367.482879072757
55.695875;37.510134;4383.838467933123
55.695875;37.510134;4383.838467933123
55.373951;37.378576;5476.411922417217
55.99906800000001;37.202209;3961.428547753761
55.939831999999996;37.557763;5104.791756637236
55.816399;37.834965000000004;3766.2123421155247
55.683011;37.738369;4496.959306253299
55.59614200000001;37.182024;5497.584403457876
55.578509;37.204304;5295.593331220037
55.675149;37.489167;3107.8836088407033
55.696335999999995;37.513296000000004;4382.080991963014
55.690065000000004;37.539221000000005;4580.954955703585
55.630543;37.759452;3759.2222099254177
55.662786;37.523070000000004;5696.804838663988
55.632438;37.748412;3408.4279087291075
55.715373;37.826161;3408.43613092476
55.949511;37.346066;5656.555882992465
55.949511;37.346066;5656.555882992465
55.694818999999995;37.720376;3445.4811146938237
55.522949;37.221847;7308.516733696653
55.690567;37.728559000000004;3738.7320457627825
55.792821999999994;37.789734;3199.985237014836
55.620286;37.734308;3582.572068519153
55.608439000000004;37.756623;6107.7751811541
55.63159;37.754143;3773.819571598155
55.605577000000004;37.750083000000004;5830.82414174083
55.691826;37.540784;4365.056013967153
55.793665000000004;37.808826;3644.0590339145697
56.007615;37.797344;5142.114286105631
55.514628;37.368525;5610.417155166289
55.57612099999999;37.270709000000004;3936.440970913585
55.587988;37.117092;9666.150526257781
55.566276;37.476613;3398.0629900287936
55.665268999999995;37.508804;5941.3703617008705
55.56835400000001;37.568191999999996;3186.433092150144
55.964282;37.189678;4372.992427233447
55.99495400000001;37.173435999999995;5365.054444685661
55.645431;37.750029;3151.769229817468
55.658632;37.772128;3638.7147125752185
55.690567;37.728559000000004;3738.7320457627825
55.607504000000006;37.748196;6059.692344808471
55.589716;37.45364;3226.0605875229917
55.702599;37.515736;3765.614262329485
55.690567;37.728559000000004;3738.7320457627825
55.686305000000004;37.738513;4130.620372107647
55.885999;37.690444;3326.387532919612
55.825477;37.827068;3294.8526662104173
55.819287;37.869882000000004;8482.810425939191
55.601452;37.166672;6291.349086267294
55.554685;37.311166;6933.465808231686
55.678594999999994;37.727751;3007.082823516825
55.66523299999999;37.761725;3065.8715320464344
55.607066;37.753236;5972.376400898872
55.666081000000005;37.490515;3404.7924038461865
55.68465;37.723053;3483.9147147817475
55.757992;37.687290999999995;3328.960456402252
55.665278;37.507673;5945.770091284418
55.690567;37.728559000000004;3738.7320457627825
55.52623199999999;37.465996999999994;3856.684048266333
55.942443000000004;37.536239;4088.444119029556
55.72035;37.616364000000004;3177.1000558321916
55.651303000000006;37.508534999999995;4391.2656743854495
55.652212;37.766208;4397.888102870574
55.811877;37.52678;3543.778975021276
55.609578000000006;37.760378;6224.675409820391
55.966927;37.191978000000006;4135.8465218369565
55.973673;37.155559999999994;6205.546446347703
55.995068999999994;37.192896000000005;4246.925212640693
55.929318;37.390344;4956.555314513359
55.66523299999999;37.761725;3065.8715320464344
55.690567;37.728559000000004;3738.7320457627825
55.757399;37.688539;3264.896025680589
55.94533199999999;37.34514;6116.009890911963
55.97075600000001;37.150646;6547.714901995463
55.98696700000001;37.172917;5172.642731756523
55.702307;37.515093;3782.320465030968
55.664984;37.500127;5957.569543258919
55.606497;37.751591999999995;5920.486108610843
55.691826;37.540784;4365.056013967153
55.565367;37.478801000000004;3228.653463775346
55.459726;36.938877000000005;13757.147615718126
55.547987;37.312844;7767.41361619975
55.514687;37.356854;5134.237273931928
55.878707999999996;37.694756;4149.24104141854
55.616661;37.745321999999994;4333.810758394564
55.613316000000005;37.722091;3884.3096005160137
55.60031800000001;37.742905;5337.639490187818
55.606602;37.200365999999995;4111.533115882667
55.547281000000005;37.283665;7221.5611906855775
55.970766000000005;37.166367;5580.707263399719
55.994622;37.16987;5563.267039835338
55.939585;37.551331;4915.116239512458
55.905356000000005;37.575756;3720.8563492962817
55.678594999999994;37.727751;3007.082823516825
55.695849;37.745376;3076.6460347682305
55.820723;37.508589;3299.338081340171
55.657966;37.777275;3692.5854290397383
55.658519999999996;37.515039;5187.633173898341
55.812231000000004;37.527543;3599.128977099345
55.404621;36.899288;7140.303503919754
55.318690000000004;37.159611;11040.225854584745
55.698285;37.497871999999994;4013.6192429409184
55.994622;37.16987;5563.267039835338
55.31853100000001;37.182297;9998.131953850798
55.813536;37.827778;3378.329307414327
55.819327;37.869909;8487.545599316598
55.693551;37.548411;4063.474938236684
55.600384;37.333318;6740.547997963224
55.514626;37.369;5631.009317449576
55.688506999999994;37.51856;5309.623549806378
55.451655;36.940404;12970.935257337527
55.70790699999999;37.513565;3165.9672081010563
55.803413;37.53738;3109.968583671378
55.616971;37.751314;4567.33847634005
55.624876;37.75152;4008.6135284349302
55.629963000000004;37.761285;3700.618960311875
55.688456;37.518461;5313.331426823308
55.607066;37.753236;5972.376400898872
55.60031800000001;37.742905;5337.639490187818
55.717386;37.822390000000006;3232.598750865924
55.792361;37.822191;5242.547496955885
55.811179;37.827068;3404.779513252477
55.791647999999995;37.790211;3333.6178268117137
55.782233;37.835692;4064.0046598917925
55.656890000000004;37.75797;4019.540607488283
55.790089;37.795259;3598.1732503486
55.792846999999995;37.823071;5288.555964101778
55.775043999999994;37.825621999999996;3306.6566413747823
55.655446999999995;37.487829;4393.051889202369
55.618384;37.736671;3840.707673104631
55.578982999999994;37.268334;3608.4946765040063
55.571304000000005;37.344859;4615.245781753068
55.687275;37.502767;5257.0963514656005
55.566162;37.478346;3297.1839426674564
55.541582999999996;37.356817;5311.091486758498
55.514705000000006;37.368984000000005;5636.626324742777
55.373951;37.378576;5476.411922417217
55.605861;37.361005;5401.441150842099
55.661689;37.747406;3808.1666864211534
55.60031800000001;37.742905;5337.639490187818
55.596137;37.719468;5667.648930151031
55.696082999999994;37.513269;4408.771388094726
55.702946999999995;37.516108;3737.6376813174547
55.817562;37.875281;8395.178924297992
55.64810799999999;37.500277000000004;4103.6186910415545
55.651481999999994;37.5286;4513.756514490284
55.651728000000006;37.517419;4440.030284817004
55.643145999999994;37.501746999999995;3544.444952367933
55.948145;37.347934;5765.483346575638
55.94069399999999;37.365342999999996;6212.701365360681
55.932299;37.351096000000005;5491.868725109415
55.946376;37.410106;6108.468829279908
55.938566;37.366062;5972.316044885098
55.889386;37.675532000000004;3076.591450838128
55.883252;37.686626000000004;3636.070328950726
55.994622;37.16987;5563.267039835338
55.565146999999996;37.581092;3108.332871788295
55.977444999999996;37.182321;4515.257366503427
55.977968999999995;37.149532;6552.836679280149
55.320471;37.359656;8085.113643130611
55.998357999999996;37.200269;4018.920463873186
55.491085;37.260582;3248.4476262637777
55.691283;37.718193;3769.912513710621
55.659682999999994;37.778515000000006;3501.105028936336
55.788839;37.780365;3048.333285163318
55.794340000000005;37.815696;3851.267901026068
55.816414;37.825101000000004;3154.914533317658
55.943158999999994;37.551753000000005;5294.445517493941
55.81642900000001;37.524049;4120.590472162819
55.758832999999996;37.686931;3422.2861502434152
55.794856;37.821040999999994;5527.485831476734
55.520669999999996;37.215495000000004;7443.3721173679
55.584357999999995;37.469255;3713.998179571461
55.66523299999999;37.761725;3065.8715320464344
55.658088;37.765965;3759.11575055531
55.690478000000006;37.693472;3705.636330998214
55.647431999999995;37.76089;4984.63727259558
55.884368;37.682125;3537.9674377051247
55.773635999999996;37.825990000000004;3148.4325803533707
55.773635999999996;37.825990000000004;3148.4325803533707
55.407416000000005;37.462720000000004;9555.396905397249
55.992295999999996;37.169583;5505.396823335211
55.976876000000004;37.176778000000006;4862.582833667127
55.962936;37.202182;3732.4817088992972
55.704879000000005;37.492105;3279.937696197444
55.696082999999994;37.513269;4408.771388094726
55.794856;37.821040999999994;5527.485831476734
55.44797;37.321548;3488.1118336623963
55.704879000000005;37.492105;3279.937696197444
55.696082999999994;37.513269;4408.771388094726
55.903408;37.574795;3500.4193305936205
55.647431999999995;37.76089;4984.63727259558
55.690567;37.728559000000004;3738.7320457627825
55.66523299999999;37.761725;3065.8715320464344
55.791389;37.811299;3939.9851760491524
55.630030000000005;37.744136;3303.8932060507177
55.681681000000005;37.518147;6035.586105309569
55.614836;37.749643;4666.068755865274
55.686827;37.727382;4160.809376445061
55.696387;37.739528;3007.92501691465
55.569566;37.575091;3564.567922321037
55.588649;37.372934;3244.9345600496404
55.537103;37.155632000000004;10758.243964888394
55.531298;37.167291999999996;10828.607652184062
55.41723;37.40469;9167.560880533198
55.221728000000006;37.042694;18120.401843313462
55.58964;37.228553000000005;3342.3358510074004
55.587911;37.455894;3388.3976655947495
55.678824;37.501546000000005;3517.209537504024
55.614017000000004;37.200287;4091.955088091228
55.607504000000006;37.748196;6059.692344808471
55.596757;37.718416999999995;5586.0780240259255
55.948528;37.346317;5755.344496415485
55.644028000000006;37.541647;4007.539815066887
55.659079000000006;37.751655;3940.494561956746
55.695508999999994;37.746112;3118.4806506143404
55.677275;37.53738;3025.2310361065247
55.650758999999994;37.765264;4567.353100659656
55.86341899999999;37.702023;3155.090373333472
55.793186;37.813234;3851.7105305815353
55.515007999999995;37.370033;5706.783816774907
55.72828199999999;37.527848999999996;3103.98458580506
55.415375;37.242301;4860.076241630541
55.449546999999995;37.327335999999995;3438.992008600158
55.994622;37.16987;5563.267039835338
55.644963;37.267308;3735.432867131186
55.568492000000006;37.471848;5484.010185527135
55.688506999999994;37.518309;5305.231682782569
55.509028;37.329671000000005;3715.1862619095023
55.688506999999994;37.518309;5305.231682782569
55.317944;37.187702;9809.234511922996
55.44403199999999;37.330866;4091.031983977877
55.451193999999994;37.302253;3018.643343206555
55.732645999999995;37.531693;3048.8869527872266
55.589403000000004;37.371184;3381.8372033526807
55.583215;37.198796;5221.110202885806
55.702307;37.515093;3782.320465030968
55.647594999999995;37.264139;4026.558377618078
55.80776899999999;37.524103000000004;3058.4785378640718
55.644028000000006;37.541647;4007.539815066887
55.718314;37.822694;3127.7875850113005
55.80516899999999;37.534325;3137.9406904499187
55.694002000000005;37.721885;3489.0180878471037
55.928975;37.540793;3578.389895193472
55.932596;37.552803999999995;4247.331214651203
55.631966000000006;37.768175;3219.60433416372
55.632768999999996;37.742096999999994;3039.2125278930753
55.621708999999996;37.748439000000005;4075.944981466325
55.75368100000001;37.599821999999996;3266.179103908446
55.407371;37.387532;6560.206474835648
55.80516899999999;37.534325;3137.9406904499187
55.390409;37.241816;3361.9539236860983
55.439364000000005;37.326761;4498.430230490985
55.477582;36.901453000000004;14987.360116464659
55.454236;36.939653;13214.106862924635
55.927730000000004;37.541979;3474.7526439974195
55.998227;37.210106;3508.561964435876
55.390551;37.241071999999996;3411.425552940219
55.757399;37.688539;3264.896025680589
55.654635;37.765525;4140.851535326515
55.781104000000006;37.834758;3937.492817436508
55.320218999999994;37.356501;8007.625113604885
55.379479;37.355734999999996;3963.159023249247
55.568543000000005;37.571938;3245.2611759314796
55.63600600000001;37.324622999999995;3264.0340486289138
55.594781000000005;37.226859999999995;3038.805629371289
55.654858;37.536428;5003.815001430286
55.680285;37.721984;3009.1562452863377
55.695508999999994;37.746112;3118.4806506143404
55.949511;37.346066;5656.555882992465
55.949511;37.346066;5656.555882992465
55.601558999999995;37.73818;5546.402400406241
55.978186;37.180524;4624.571764807212
56.006416;37.204644;4362.934081924189
55.992295999999996;37.169583;5505.396823335211
55.965693;37.150655;6649.871380663579
55.654523;37.491296000000006;4366.327129845229
55.60208299999999;37.166321999999994;6301.041251415539
55.588176000000004;37.371461;3301.569488848807
55.774319999999996;37.825344;3230.1468233774235
55.691809;37.537748;4425.472483437599
55.646039;37.478113;3224.124962813618
55.949511;37.346066;5656.555882992465
55.940573;37.356091;6299.053928034638
55.92715;37.390074;4715.828132783957
55.949511;37.346066;5656.555882992465
55.64914399999999;37.534918;4370.06794126643
55.884368;37.682125;3537.9674377051247
55.920381000000006;37.553217;3120.3853277054263
55.564613;37.233587;5569.474701896255
55.64984499999999;37.270634;4289.308945265095
56.008676;37.203224;4603.123365442159
55.965693;37.150655;6649.871380663579
55.973214;37.199496;3503.3003065595904
55.956915;37.201751;4117.119171410437
55.661242;37.749194;3795.8533122562717
55.817344999999996;37.868517;8252.064685643143
55.624876;37.75152;4008.6135284349302
55.863823;37.701709;3134.949349843242
55.705062;37.495518;3255.680639441796
55.655212;37.522316;4854.931157658173
55.620316;37.734398;3583.367283407493
55.618049;37.697361;3095.02476149078
55.948528;37.346317;5755.344496415485
55.80776899999999;37.524103000000004;3058.4785378640718
55.80061;37.825891999999996;3861.953641912011
55.792878;37.789645;3192.430410699528
55.803651;37.824678999999996;3614.516952082955
55.639176;37.513008;3034.7671920746297
55.932637;37.554511;4301.207707132445
55.924441;37.541098999999996;3115.5624964926815
55.877076;37.696435;4339.241869146322
55.901945;37.576582;3347.8783198522437
55.926812;37.540255;3340.9541498511753
55.848114;37.713243;3824.559111411939
55.532851;37.164767;10779.244815622076
55.588176000000004;37.371461;3301.569488848807
55.704879000000005;37.492105;3279.937696197444
55.419529000000004;37.409532;9192.43911370633
55.571261;37.490703;3040.3539989825294
55.520669999999996;37.215495000000004;7443.3721173679
55.64984499999999;37.270634;4289.308945265095
55.431495999999996;36.847743;9601.561558494299
55.491085;37.260582;3248.4476262637777
55.532851;37.164767;10779.244815622076
55.26565;37.105622;17607.242738526034
55.318259999999995;37.158415999999995;11128.859531206923
55.355039;37.186121;7430.880698613176
55.439947;37.328369;4465.9306333003
55.532851;37.164767;10779.244815622076
55.601783;37.332519;6599.021970643185
55.687812;37.519791;5405.699243337635
55.665624;37.507295;5985.504224417362
55.370456999999995;37.247526;3188.6777885089973
55.457837;37.510538000000004;3557.0674971132103
55.655478;37.482026;4301.974657990563
55.51443199999999;37.368577;5596.989843766568
55.58827900000001;37.371302;3315.7222810190824
55.688506999999994;37.51856;5309.623549806378
55.992295999999996;37.169583;5505.396823335211
55.429418000000005;36.870622;9400.727307260071
55.397868;36.905444;6626.685174106934
55.41274;37.403014;7698.873208140802
55.588264;37.371204;3320.41253458415
55.537179;37.153706;10829.767694165706
55.409988;37.187853999999994;7318.202347906551
55.71844599999999;37.819728999999995;3161.3845844428392
55.286854000000005;37.113085;15594.650530248306
55.398456;37.359027000000005;4513.033639140763
55.407961;37.212333;5835.34576456941
55.425391000000005;37.11965;11947.570126092947
55.58806800000001;37.11735;9648.137925226656
55.449422999999996;36.945482;12882.285101890186
55.972398;37.150188;6552.815177467438
55.96603;37.187754999999996;4416.818112062801
55.793206999999995;37.814429;3896.5397555127533
55.970878000000006;37.150795;6536.635918508562
55.692130000000006;37.74472;3486.0958554141635
55.901520999999995;37.571107;3282.592211413613
